app_id,title,description
0c55ee2b-ef36-4e05-abfc-a64fb3b7b402,,Support upload label and customize labels and badges.
0c55ee2b-ef36-4e05-abfc-a64fb3b7b402,,"Setup labels and badges for multiple products, collections or product tags."
0c55ee2b-ef36-4e05-abfc-a64fb3b7b402,,Display multiple labels and badges for the product.
0c55ee2b-ef36-4e05-abfc-a64fb3b7b402,,Display labels and badges with multiple position and multiple pages.
0c55ee2b-ef36-4e05-abfc-a64fb3b7b402,,Create Label With Text Advanced Variables Dynamically
a3c58276-2272-44e9-880d-384c314ce757,,毎日発生する注文を自動、または手動でfreeeへ連携できます。過去の注文の手動連携、勘定科目、取引メモ、取引先の設定、取引メモに表示する項目の調整ができます。
a3c58276-2272-44e9-880d-384c314ce757,,注文を連携するにあたって、特定の注文の決済手数料や送料、割引や消費税などにそれぞれ別の勘定科目を指定してfreee会計へ記帳可能です。
a3c58276-2272-44e9-880d-384c314ce757,,freee会計へ記帳された未決済取引の消込も、Shopifyペイメントの決済手数料も記帳することができるのでスムーズに行うことができます。
a3c58276-2272-44e9-880d-384c314ce757,,freee会計へのデータの記帳方法もカスタマイズできます。機能の追加のご要望などあれば、お気軽にお問い合わせください。
aa4962dd-168e-4d49-85f7-b691890c805f,,Easily create and install unlimited number of pixels together for shop/catalog.
aa4962dd-168e-4d49-85f7-b691890c805f,,Fix iOS 14+/AdBlock tracking issues with server-side tracking (Conversion API).
aa4962dd-168e-4d49-85f7-b691890c805f,,Apply pixels for specific products only or for all of the products in the store.
aa4962dd-168e-4d49-85f7-b691890c805f,,"Traffic source insights (like GlowRoad, AdScale, Roposo, AdSense) for Christmas."
aa4962dd-168e-4d49-85f7-b691890c805f,,"Recommended especially during Black Friday, Christmas & Navidad New Year's sale."
17557184-437c-4de4-9be2-5338853adcf0,,Optimize your page speed easily in one click
17557184-437c-4de4-9be2-5338853adcf0,,Improve Google PageSpeed Insights and GTMetrix scores
17557184-437c-4de4-9be2-5338853adcf0,,Improve Core Web Vitals and real-user metrics
c7e1615b-6d3b-4b4a-9923-285d469dfab0,,Set up an Instacart Ads account from within your Shopify merchant dashboard
c7e1615b-6d3b-4b4a-9923-285d469dfab0,,Sync your product catalog with Instacart
c7e1615b-6d3b-4b4a-9923-285d469dfab0,,Maximize sales and increase reach with Instacart Ads
c7e1615b-6d3b-4b4a-9923-285d469dfab0,,Report on your Instacart sales data
c7e1615b-6d3b-4b4a-9923-285d469dfab0,,Review metrics and KPIs of ad campaigns running on Instacart
9daa5518-77b8-4f22-be21-0c38e7ea80c5,,"No minimum spend, no contracts, and easy to get setup."
9daa5518-77b8-4f22-be21-0c38e7ea80c5,,"Fully automated fulfilment and shipping, no manual intervention required."
9daa5518-77b8-4f22-be21-0c38e7ea80c5,,Delivery to more than 45 countries worldwide with multiple shipping lanes.
9daa5518-77b8-4f22-be21-0c38e7ea80c5,,"Multiple warehouse options: China, USA, Australia and Europe."
9daa5518-77b8-4f22-be21-0c38e7ea80c5,,"Cutomise to suit your brand. Branded packaging, kitting and more."
cd8cd452-5433-46c1-9721-606a5f2fd988,,Use pre-made product templates or create your own ones.
cd8cd452-5433-46c1-9721-606a5f2fd988,,"Get print-ready design files as an output in PDF, PNG, and SVG file formats."
cd8cd452-5433-46c1-9721-606a5f2fd988,,Let your customers preview their personalized products in 3D or 2D modes.
cd8cd452-5433-46c1-9721-606a5f2fd988,,Manage colors and other customization options that can be used by customers.
cd8cd452-5433-46c1-9721-606a5f2fd988,,Create your own design templates by uploading custom graphic assets.
129ffebf-db29-41a1-9d32-78ba3d13361f,,"RELIABLE: We ensure data consistency, using the standard Data Layer"
129ffebf-db29-41a1-9d32-78ba3d13361f,,"EASY: No technical capabilities required, map your tags in few clicks"
129ffebf-db29-41a1-9d32-78ba3d13361f,,ACCURATE: The most comprehensive e-commerce tracking template
129ffebf-db29-41a1-9d32-78ba3d13361f,,HUMAN: our team is composed by tracking and data experts
129ffebf-db29-41a1-9d32-78ba3d13361f,,ACCESSIBLE: affordable and suitable for businesses of all types and sizes
049463d3-72d3-4c56-8f1d-82a16725c9b3,,White background in product photos by professionals within 24 hours.
049463d3-72d3-4c56-8f1d-82a16725c9b3,,Enhanced product photos helps you sell more.
049463d3-72d3-4c56-8f1d-82a16725c9b3,,"Select multiple file formats like JPG, PNG, PSD and more."
f04c106a-f59f-4f52-8bbc-4239f18301d7,,Build trust with trust badges!
f04c106a-f59f-4f52-8bbc-4239f18301d7,,Give assurance with creative and briefly described badges.
f04c106a-f59f-4f52-8bbc-4239f18301d7,,Get custom-made badges made as per your requirements.
3219b38c-8217-4dcc-9b50-893919d17f43,,Import niche products from pre-selected manufacturers with stock.
3219b38c-8217-4dcc-9b50-893919d17f43,,Automated product sourcing and order processing and inventory updates.
3219b38c-8217-4dcc-9b50-893919d17f43,,Advanced cases system for easy workflow.
3219b38c-8217-4dcc-9b50-893919d17f43,,Smart parcel tracking system with notifications.
07ff403d-c017-4658-89fe-68d277bcb75e,,"Automatic direct mail, sent from our facilities in US, UK & CA."
07ff403d-c017-4658-89fe-68d277bcb75e,,"Luxury materials, with real stamps applied to the envelope or postcard."
07ff403d-c017-4658-89fe-68d277bcb75e,,"AI powered ""handwriting"" - 99% of people can't tell the difference."
74775a02-9ce0-4cbf-b4d6-db470e4b3ae8,,Unlimited product customization with pre set printable area and settings.
74775a02-9ce0-4cbf-b4d6-db470e4b3ae8,,Custom attributes with price sheet for dynamic product print pricing
74775a02-9ce0-4cbf-b4d6-db470e4b3ae8,,Designer studio with many product customization options.
3a45d2ed-0414-4d80-aab0-67ee51899aa5,,Updates Instagram posts automatically on your site.
3a45d2ed-0414-4d80-aab0-67ee51899aa5,,Maintains Instagram data safety; doesn't require private access.
3a45d2ed-0414-4d80-aab0-67ee51899aa5,,"Customize: Show/hide nickname, posts, followers, following, and alter colors."
2f3a0b68-7115-4838-91bf-3cb160791d3c,,Boost conversions & enhance the customer experience at the same time
2f3a0b68-7115-4838-91bf-3cb160791d3c,,"Add quick buy buttons to the home page, collection pages & recommendation widget"
2f3a0b68-7115-4838-91bf-3cb160791d3c,,Control purchase flow and where customers go after adding a product to the cart
2f3a0b68-7115-4838-91bf-3cb160791d3c,,Add attractive variant selectors automatically for a better shopping experience
2f3a0b68-7115-4838-91bf-3cb160791d3c,,"Easy to integrate, responsive, and fits every theme"
75aeaaba-e30a-4f7d-9971-d06222312aa4,,Accurately quote orders with multiple items that have different freight classes.
75aeaaba-e30a-4f7d-9971-d06222312aa4,,Support for orders sourced from multiple warehouses or drop ship locations.
75aeaaba-e30a-4f7d-9971-d06222312aa4,,"Supported origins: USA. Supported destinations: Canada, USA."
3125d1d6-12b2-448c-8e49-bd4dcbd9dce6,,Drive sales by offering same-day local delivery at checkout
3125d1d6-12b2-448c-8e49-bd4dcbd9dce6,,Delivery image automatically emailed to the customer
3125d1d6-12b2-448c-8e49-bd4dcbd9dce6,,Access brand new customers in our massive 700sqmi delivery area
2f982316-4932-4bf1-8226-a15dcdd3f15d,,Multi-Process Print-on-Demand can be freely combined
2f982316-4932-4bf1-8226-a15dcdd3f15d,,Drag-and-drop freely print zones
2f982316-4932-4bf1-8226-a15dcdd3f15d,,"Labels, hangtags and packaging bags can all be customized"
2491bdf6-09be-4db0-86dd-31f5d05ad143,,"All settings are no-code. Just install, set rank, and add blocks to the theme."
2491bdf6-09be-4db0-86dd-31f5d05ad143,,"Can also be evaluated by periodic execution and events (account is updated, etc)"
2491bdf6-09be-4db0-86dd-31f5d05ad143,,"Rank conditions can be set based on purchase amount, frequency, and customer tag"
2491bdf6-09be-4db0-86dd-31f5d05ad143,,A membership card can be set up on Account Page
c71bb619-09c5-4ba6-81e8-1f3ebc51ab5a,,Auto optimize theme and product images with webp format
c71bb619-09c5-4ba6-81e8-1f3ebc51ab5a,,SEO optimization and search rankings
c71bb619-09c5-4ba6-81e8-1f3ebc51ab5a,,Optimize images for speed and search rankings
5c871d4d-4729-49b6-8fb5-be5116ff5333,,"Our discounts, bundles and bundle upsells are compatible with subscriptions!"
5c871d4d-4729-49b6-8fb5-be5116ff5333,,"Increase average order value with classic bundles, quantity bundles and more!"
5c871d4d-4729-49b6-8fb5-be5116ff5333,,"Choose bundle discount type (percentage discount, etc.) for product bundles!"
5c871d4d-4729-49b6-8fb5-be5116ff5333,,"Create classic bundles, Mix & Match bundles, quantity breaks, tiered discounts.."
5c871d4d-4729-49b6-8fb5-be5116ff5333,,"Create bundles, discounts & quantity breaks in your shop!"
ec6b66d2-c7cf-4d15-8ba3-796927db625b,,Show multiple Discount Coupons on Cart.
ec6b66d2-c7cf-4d15-8ba3-796927db625b,,Show the Saving Amount to customers once the Discount coupon code is applied.
ec6b66d2-c7cf-4d15-8ba3-796927db625b,,Reduce cart abandonment Using Multiple Coupon Discount Codes
ec6b66d2-c7cf-4d15-8ba3-796927db625b,,Discount Coupon on Cart app helps to boost conversion during  Shopping Sessions.
ec6b66d2-c7cf-4d15-8ba3-796927db625b,,Discount Coupon on Cart helps to Boost Conversion Rate Sales & AOV
3f3ff33a-2df1-4b17-8d33-68bc6af819ea,,Easily generate sample data for your development store.
3f3ff33a-2df1-4b17-8d33-68bc6af819ea,,Choose from three different sample datasets to populate your store.
3f3ff33a-2df1-4b17-8d33-68bc6af819ea,,Generate customers and orders for testing user journeys and flows.
3f3ff33a-2df1-4b17-8d33-68bc6af819ea,,Simple Sample Data works well on development stores.
3f3ff33a-2df1-4b17-8d33-68bc6af819ea,,Delete test data with one click when you are done.
b0e3f1bd-187c-4801-8349-ba8a16294673,,Artificial 3D model and real 3D model creation from your 2D pictures
b0e3f1bd-187c-4801-8349-ba8a16294673,,Precise facial point detection for more realistic appearance
b0e3f1bd-187c-4801-8349-ba8a16294673,,Automatic Cardless Pupillary Distance Measurement integrated in the mirror
b0e3f1bd-187c-4801-8349-ba8a16294673,,Native appearance & higher conversion growth compared to other solutions
b0e3f1bd-187c-4801-8349-ba8a16294673,,"Perfect for eyewear, coloured and crazy contact lenses and jewellery"
f675137d-c968-497f-b774-6a73b9b8cd96,,Effortless manage competitions
f675137d-c968-497f-b774-6a73b9b8cd96,,Automation for all processes during the competition life cycle
f675137d-c968-497f-b774-6a73b9b8cd96,,Each competition comes with different pages with unique functionalities
1e5f6931-39c6-427e-99b8-c27ecdd97a3e,,Create OLX ads for your products
1e5f6931-39c6-427e-99b8-c27ecdd97a3e,,"Manage ads with bulk actions to activate, deactivate or delete them"
1e5f6931-39c6-427e-99b8-c27ecdd97a3e,,Activate and deactivate ads based on product availability
1e5f6931-39c6-427e-99b8-c27ecdd97a3e,,Deactivate ads when a product goes out of stock
1e5f6931-39c6-427e-99b8-c27ecdd97a3e,,Create ads for multiple products in one category
81fe90c8-624d-499d-85fb-b51f06b19c53,,ReCORE会員とストア顧客情報の紐付けが可能です。
81fe90c8-624d-499d-85fb-b51f06b19c53,,お客様はReCOREポイントを使用して購入が可能となります。
81fe90c8-624d-499d-85fb-b51f06b19c53,,購入金額に応じてReCOREポイントを付与することができます。
33091853-6207-47cd-b30f-b3128e7089a6,,Global customizations (set them once and reuse)
33091853-6207-47cd-b30f-b3128e7089a6,,"Customize each section separately: Header, Footer, Main and Order Summary"
33091853-6207-47cd-b30f-b3128e7089a6,,Reset and restore your settings
33091853-6207-47cd-b30f-b3128e7089a6,,Customize Interactive elements: buttons and form fields
33091853-6207-47cd-b30f-b3128e7089a6,,4 unique color schemes for a smooth checkout experience
335178c4-75e5-454e-b933-800e69c44211,,"Create shoppable videos, personalized videos & interactive videos at scale."
335178c4-75e5-454e-b933-800e69c44211,,"Turn your Instagram Reel into Shoppable Videos, Carousel & Elevate Conversions"
335178c4-75e5-454e-b933-800e69c44211,,"Embed Social Proof, Reviews & Video Testimonials arranged in a Shoppable Gallery"
335178c4-75e5-454e-b933-800e69c44211,,"Video Slider, Video Gallery, Video Reviews, Insta Feed optimized for page speed."
335178c4-75e5-454e-b933-800e69c44211,,"Analytics & dashboard to measure performance, GMV, engagement, conversion & more"
450a1c21-2b95-4464-8a09-5bf5707ecc02,,Automatically add products and gifts to the cart
450a1c21-2b95-4464-8a09-5bf5707ecc02,,Create bots based on products and add gift with purchase
450a1c21-2b95-4464-8a09-5bf5707ecc02,,Create bots to add gifts based on cart value
450a1c21-2b95-4464-8a09-5bf5707ecc02,,Advanced minimum & maximum quantity conditions
450a1c21-2b95-4464-8a09-5bf5707ecc02,,"Innovative ""reverse"" bot setup to remove gifts when conditions aren't fulfilled"
8a603762-a1fb-4b50-bec1-7cedb22a63fc,,"Sell it all! From PDFs to videos, templates to e-books and more."
8a603762-a1fb-4b50-bec1-7cedb22a63fc,,Easily attach any number of digital files to your products or variants
8a603762-a1fb-4b50-bec1-7cedb22a63fc,,"Sell under your own brand and email. Add fonts, logo, colors to download page."
8a603762-a1fb-4b50-bec1-7cedb22a63fc,,Sell unique files for each order. Sell custom arts for every customer as well.
8a603762-a1fb-4b50-bec1-7cedb22a63fc,,"Limit downloads , secure downloads and more advanced features for your use case."
dd1137be-396e-4c4f-8d97-3253ab5ddc5e,,Rules that are adaptable to practically every shipping situation.
dd1137be-396e-4c4f-8d97-3253ab5ddc5e,,"Depending on postal or zip codes, configure shipping rates."
dd1137be-396e-4c4f-8d97-3253ab5ddc5e,,Opportunity to determine the shipping cost based on the total order amount.
dd1137be-396e-4c4f-8d97-3253ab5ddc5e,,Each product or variant in your store can have a unique delivery fee.
dd1137be-396e-4c4f-8d97-3253ab5ddc5e,,"Combining shipping by product, variation, location, and more is possible."
92145b70-8b6e-4282-b31b-4571df14af31,,Encourage customers to checkout faster with cart goal & a tiered progressing bar
92145b70-8b6e-4282-b31b-4571df14af31,,Show a free shipping bar or discount/free gift bar to incentivize adding items
92145b70-8b6e-4282-b31b-4571df14af31,,Full compatible with new Shopify Automatic Discounts and Online Store 2.0 themes
92145b70-8b6e-4282-b31b-4571df14af31,,Manage everything within Shopify admin. Responsive for mobile & desktop devices
92145b70-8b6e-4282-b31b-4571df14af31,,"Easy to use, no coding, ultra light, blazing fast load time for high performance"
6c4554db-7cb7-4f84-b33c-90967fff4d0b,,OTP verify COD orders to validate shipping phone number and intend to purchase
6c4554db-7cb7-4f84-b33c-90967fff4d0b,,Detect high risk COD orders before shipping them out
6c4554db-7cb7-4f84-b33c-90967fff4d0b,,Convert COD orders to prepaid by giving customers to pay with one click via UPI
6c4554db-7cb7-4f84-b33c-90967fff4d0b,,Send COD to Prepaid conversion messages to customers via Whatsapp
6c4554db-7cb7-4f84-b33c-90967fff4d0b,,"Send confirmation, shipping, out for delivery and delivered alerts via WhatsApp"
009e538c-2ebb-45c3-87c6-f00020120c3f,,Dashboard to visualise confirmation rate and shipping rate.
009e538c-2ebb-45c3-87c6-f00020120c3f,,Our clients don't need any effort they need just a simple installation.
009e538c-2ebb-45c3-87c6-f00020120c3f,,Orders will automatically appear on our platform due to webhooks.
5d9f3056-6a85-46e4-ab9c-3c266e000202,,Ensure orders are being fulfilled and delivered on time.
5d9f3056-6a85-46e4-ab9c-3c266e000202,,Optimize your fulfillment network by tracking you most used shipping zones.
5d9f3056-6a85-46e4-ab9c-3c266e000202,,Easily view Inventory performance and stock levels
a39e9764-acfa-4700-991a-05e90af585a7,,Easily create combined listings directly from the Shopify admin
a39e9764-acfa-4700-991a-05e90af585a7,,"Showcase unique titles, descriptions and rich media galleries for each variation"
a39e9764-acfa-4700-991a-05e90af585a7,,Simply un-publish and re-publish variations as needed
a39e9764-acfa-4700-991a-05e90af585a7,,Maximize SEO with distinct and descriptive URLs for each variation
a39e9764-acfa-4700-991a-05e90af585a7,,Offer a cohesive buyer experience from a single product details page
32f6f7d1-4df9-4c67-be48-6db672baf4b6,,"Choose from hundreds of icons! Customize size, speed, quantity and animation."
32f6f7d1-4df9-4c67-be48-6db672baf4b6,,Adjust the speed and duration of the animations as well as the quantity and size
32f6f7d1-4df9-4c67-be48-6db672baf4b6,,Easily show the animations on a specific page or all the pages.
32f6f7d1-4df9-4c67-be48-6db672baf4b6,,Set a timer to stop animations after a specified period of time.
32f6f7d1-4df9-4c67-be48-6db672baf4b6,,Optimized for desktops & mobile devices to ensure a seamless consumer experience
7db58e1c-975b-4d3d-b8d2-20c801633b1a,,Map your Wowcher products to your Shopify products.
7db58e1c-975b-4d3d-b8d2-20c801633b1a,,Pulling orders from your Wowcher account into your Shopify store.
7db58e1c-975b-4d3d-b8d2-20c801633b1a,,Send tracking numbers directly back to your Wowcher account.
55dcba32-e5c1-4397-b25e-79de2b441a70,,"Accept files from phones, computers, Facebook, Instagram and more"
55dcba32-e5c1-4397-b25e-79de2b441a70,,"Let customers preview, auto-enhance, rotate, sharpen and crop images"
55dcba32-e5c1-4397-b25e-79de2b441a70,,Automatically sync uploaded files to your Google Drive for faster order handling
55dcba32-e5c1-4397-b25e-79de2b441a70,,"Let customers upload their files right away, or after checkout"
55dcba32-e5c1-4397-b25e-79de2b441a70,,Automatically scans all files for malware and blocks viruses and trojans
68697569-86d7-43d5-a503-78490e1be668,,Design Digital Assets with ease
68697569-86d7-43d5-a503-78490e1be668,,Sell Digital Assets like regular products
68697569-86d7-43d5-a503-78490e1be668,,Ship Digital Assets to your customers’ email
68697569-86d7-43d5-a503-78490e1be668,,Mint-on-demand to save costs
68697569-86d7-43d5-a503-78490e1be668,,Unrivalled support infrastructure
50ec1c17-2c0c-49bf-aedb-5e6146dc6bd4,,This is an app created by a Japanese developer.
50ec1c17-2c0c-49bf-aedb-5e6146dc6bd4,,Specify the delivery prohibition date from the day of the week.
50ec1c17-2c0c-49bf-aedb-5e6146dc6bd4,,Delivery prohibited dates are configurable from the calendar.
50ec1c17-2c0c-49bf-aedb-5e6146dc6bd4,,You can set the delivery time selections as many as you like with free input.
330f76f7-9fda-4906-92d7-7910b65ca5db,,Automatically import orders from the world's leading sales channels.
330f76f7-9fda-4906-92d7-7910b65ca5db,,Access 100+ domestic and international couriers with your own courier accounts.
330f76f7-9fda-4906-92d7-7910b65ca5db,,Automatically push fulfilment and tracking information to your sales channels.
330f76f7-9fda-4906-92d7-7910b65ca5db,,Save hours of time with automatic courier selection and batch order processing.
330f76f7-9fda-4906-92d7-7910b65ca5db,,Keep your customers up to date with on brand post purchase emails.
f96086af-3ac4-4aae-a7ee-c4638a0a4b5d,,Specification table value changes in realtime when variant changes
f96086af-3ac4-4aae-a7ee-c4638a0a4b5d,,"Conditionally show metafields table according to the product group, tag & types"
f96086af-3ac4-4aae-a7ee-c4638a0a4b5d,,Add additional product info in the label using tooltip
f96086af-3ac4-4aae-a7ee-c4638a0a4b5d,,"Power-ups: Table grid, Split view, Expandable table & Collapsible table title"
f96086af-3ac4-4aae-a7ee-c4638a0a4b5d,,Available templates: Specification table & Multi-column table with card view
8ab10369-1667-4896-aaeb-517116236828,,Automatically move sold-out products to the end of your collection
8ab10369-1667-4896-aaeb-517116236828,,Auto hide out-of-stock items from your store and improve the shopping experience
8ab10369-1667-4896-aaeb-517116236828,,Never loose sales due to running out of stock again with low-stock email alerts
8ab10369-1667-4896-aaeb-517116236828,,Avoid 404 errors with SEO-friendly redirects for hidden URLs
8ab10369-1667-4896-aaeb-517116236828,,Real-time updates as the app tracks your inventory and reacts quickly to changes
1b58986a-c2c6-4659-b015-03956251a79c,,Set estimated delivery dates for specific products and collections.
1b58986a-c2c6-4659-b015-03956251a79c,,"Configure working days, cut-off times & holidays to show accurate arrival times."
1b58986a-c2c6-4659-b015-03956251a79c,,"Customize responsive widgets with text settings, padding options & date formats."
1b58986a-c2c6-4659-b015-03956251a79c,,"Add clear delivery timeline widgets to product, cart, and checkout pages."
1b58986a-c2c6-4659-b015-03956251a79c,,Automatically display delivery date based on customer’s location & time zone.
df547e90-70d9-47ed-adef-f0d7a3833009,,Link multiple shops from different e-commerce sites
df547e90-70d9-47ed-adef-f0d7a3833009,,Collect performance data for analysis by shop and product sales
df547e90-70d9-47ed-adef-f0d7a3833009,,Merchants can import relevant product details and group them for analysis
df547e90-70d9-47ed-adef-f0d7a3833009,,"See top and worse selling products and their sales, purchase rate, product views"
df547e90-70d9-47ed-adef-f0d7a3833009,,Merchants can input budget for a year to compare with shop performance
6a5513a6-0c2f-4c9a-a9eb-7d3fafc785f4,,Mandatory Checkbox: Ensure customers agree to terms before checkout.
6a5513a6-0c2f-4c9a-a9eb-7d3fafc785f4,,Recorded Consent: Securely record acceptance in the order's metafield.
6a5513a6-0c2f-4c9a-a9eb-7d3fafc785f4,,Customizable Text: Personalize checkbox text to fit your specific terms.
6a5513a6-0c2f-4c9a-a9eb-7d3fafc785f4,,Easy Integration: Seamlessly add the checkbox to your existing checkout process.
21a9fba8-301e-4c7e-b26d-29e928e4c341,,Full customization: The widgets are fully customizable and can fit any design.
21a9fba8-301e-4c7e-b26d-29e928e4c341,,Mobile friendly: The widgets work and look great on any device.
21a9fba8-301e-4c7e-b26d-29e928e4c341,,Premium support: Common Ninja offers premium support and quick reply times.
21a9fba8-301e-4c7e-b26d-29e928e4c341,,Easy to use: The widgets come with a simple-to-use intuitive editor.
21a9fba8-301e-4c7e-b26d-29e928e4c341,,SEO friendly: Common Ninja’s widgets are SEO-friendly and will boost your store.
06c1699f-dc55-4a77-b691-30be2bfd508d,,Effortless Product Management: Directly post products from DMSMatrix to Shopify.
06c1699f-dc55-4a77-b691-30be2bfd508d,,Automated Order Processing: Streamline order workflows for smooth transactions.
06c1699f-dc55-4a77-b691-30be2bfd508d,,Inventory Sync: Keep your inventory consistently up-to-date.
06c1699f-dc55-4a77-b691-30be2bfd508d,,"Tracking Updates: Stay informed with instant, accurate tracking information."
77c99af5-43a9-42ca-b586-3bf95f24b733,,Closest Pargo Points displayed based on customer’s Postal Code and Suburb.
77c99af5-43a9-42ca-b586-3bf95f24b733,,"Simple installation in minutes, central myPargo dashboard for order management."
77c99af5-43a9-42ca-b586-3bf95f24b733,,Multi-store management from a single myPargo dashboard.
77c99af5-43a9-42ca-b586-3bf95f24b733,,Customisable plugin to suit your needs: choose how many Pargo Points to display.
c9d928d0-4f31-4d10-bf3a-3109576e0c66,,Assign values to ALT tags & image filenames using variables.
c9d928d0-4f31-4d10-bf3a-3109576e0c66,,Structured data configuration for enhanced listing appearance on Google's SERP.
c9d928d0-4f31-4d10-bf3a-3109576e0c66,,Broken link checker to identify any possible unavailable webpages for better UX.
c9d928d0-4f31-4d10-bf3a-3109576e0c66,,Create custom templates for optimizing Meta titles & descriptions for rankings.
c9d928d0-4f31-4d10-bf3a-3109576e0c66,,Play-and-play configuration & simplified way to get SEO benefits.
05daaa86-ebbb-4a69-b250-01da1c7d984c,,Options to display expiry dates on storefront
05daaa86-ebbb-4a69-b250-01da1c7d984c,,Get email notifications whenever a product gets expired
05daaa86-ebbb-4a69-b250-01da1c7d984c,,Save tons of time by auto updating inventory based on expiry dates
d61a52ac-0247-42d2-97c9-a3c7607aa425,,"サジェスト機能 (文字入力時の検索候補表示)
検索ボックスに入力された文字から検索候補を表示することで、目的の商品に最短でたどり着きやすくなります。"
d61a52ac-0247-42d2-97c9-a3c7607aa425,,Shopifyに登録された商品リストが自動的に連携されます。検索用の商品リストを新たに作る必要はありません。
d61a52ac-0247-42d2-97c9-a3c7607aa425,,"類義語登録にも対応！
「かばん」「バッグ」などの同じ意味を持つ複数のキーワードを類義語として登録し、同一のキーワードとして検索することが可能になります。"
c618674b-ff48-40e6-b4cc-327fd38501e6,,Customers can purchase directly from the livestream on your store
c618674b-ff48-40e6-b4cc-327fd38501e6,,"No difficult product uploads or prep work, we auto-connect to your inventory"
c618674b-ff48-40e6-b4cc-327fd38501e6,,Livestream to thousands or video conference with up to 25 participants
c618674b-ff48-40e6-b4cc-327fd38501e6,,Setup in minutes and go live anytime
c618674b-ff48-40e6-b4cc-327fd38501e6,,"Schedule events ahead of time, or go live on your schedule"
05ee278b-c223-4cc1-b960-d9d5944c619f,,Reduce friction to checkout with clear shipping & delivery information
05ee278b-c223-4cc1-b960-d9d5944c619f,,"Display a beautiful ""get it by"" countdown & delivery timer on your store"
05ee278b-c223-4cc1-b960-d9d5944c619f,,Communicate a clear visual timeline from order placed to order received
05ee278b-c223-4cc1-b960-d9d5944c619f,,Create rules for products & collections with different lead times
05ee278b-c223-4cc1-b960-d9d5944c619f,,Motivate buyers to place orders and increase sales
7c20156d-62b3-4caa-92aa-cb497279c71f,,Quick shop links to send to customers.
7c20156d-62b3-4caa-92aa-cb497279c71f,,QR codes for direct checkout.
7c20156d-62b3-4caa-92aa-cb497279c71f,,Custom landing page for links.
20f058bf-d38e-4274-a27e-9d184c6abf76,,Augmenter votre taux d'ouverture (>90%) et de réponse (>30%)
20f058bf-d38e-4274-a27e-9d184c6abf76,,Centraliser vos communications WhatsApp
20f058bf-d38e-4274-a27e-9d184c6abf76,,Automatiser vos réponses 24/7
20f058bf-d38e-4274-a27e-9d184c6abf76,,Lancer des campagnes marketing puissantes
20f058bf-d38e-4274-a27e-9d184c6abf76,,Analyser vos performances avec des rapports détaillés
7cd7ed30-36a5-42ee-b309-ad8f2a9809f0,,Easily integrate your shipping bar with a view clicks inside theme editor
7cd7ed30-36a5-42ee-b309-ad8f2a9809f0,,Customize the shipping bar to fit your brand needs
7cd7ed30-36a5-42ee-b309-ad8f2a9809f0,,Improve order value by giving your customers a price goal to reach
7cd7ed30-36a5-42ee-b309-ad8f2a9809f0,,Integrates with most themes flawlessly
81d5a323-4cce-435d-836f-096f618fa608,,"Automatically create unlimited shipping labels, chats and tracking notifications"
81d5a323-4cce-435d-836f-096f618fa608,,"Manage returns in a simple, efficient and predictable way."
81d5a323-4cce-435d-836f-096f618fa608,,Set shipping rules based on types of routine shipments.
81d5a323-4cce-435d-836f-096f618fa608,,Send your customers 100% customized tracking emails.
81d5a323-4cce-435d-836f-096f618fa608,,"Send thank-you messages, discount codes and review requests via WhatsApp"
6a8ed3e8-8792-423a-893d-8c51a5e6d1db,,Great support (email us!)
6a8ed3e8-8792-423a-893d-8c51a5e6d1db,,"Simple pricing: pay for each sale, no additional fees"
6a8ed3e8-8792-423a-893d-8c51a5e6d1db,,Customize the watermark so it's just perfect
6a8ed3e8-8792-423a-893d-8c51a5e6d1db,,Security: your ebooks are never shared without unique digital signature
0661394c-8bad-4fcb-a0c6-c897fbf96f72,,New checkout extension: Add as a block to your new checkout
0661394c-8bad-4fcb-a0c6-c897fbf96f72,,Simple Exports: Export orders from your store to Packeta using a few clicks
0661394c-8bad-4fcb-a0c6-c897fbf96f72,,Payment Status: Monitor payment status directly in your store admin
0661394c-8bad-4fcb-a0c6-c897fbf96f72,,Reminders: Sending follow-up email to customers to select a pickup point
0661394c-8bad-4fcb-a0c6-c897fbf96f72,,Order Tracking: Add parcel tracking number to each order in your store admin
b779d108-8329-4f6d-9cf9-89a2990ef5b1,,Our DTF prints stay vibrant even after being washed time and time again
b779d108-8329-4f6d-9cf9-89a2990ef5b1,,We have hundreds of products to choose from so that you can stand out
b779d108-8329-4f6d-9cf9-89a2990ef5b1,,We offer quick turnarounds to keep your customers happy
c26163ec-521a-44ce-8ecb-82eb73f356cb,,Instant order notifications and Verify orders via OTP with customized sms.
c26163ec-521a-44ce-8ecb-82eb73f356cb,,Auto send abandoned cart recovery sms to customers and offer them discount.
c26163ec-521a-44ce-8ecb-82eb73f356cb,,"Send Bulk marketing sms, discount offers and product alerts to all customers."
0757a2a3-2c63-4cea-81b5-9c2036d03c40,,"Import products from various suppliers like Aliexpress, Ebay etc."
0757a2a3-2c63-4cea-81b5-9c2036d03c40,,"Edit product attributes like title, weight, tags etc. before sourcing to store."
0757a2a3-2c63-4cea-81b5-9c2036d03c40,,Fulfill orders automatically with one click.
d6c0b16f-b580-4687-a3ca-aa67fd510b9b,,Build and submit your fully compliant image sitemaps.
